title,price,sold,location,link,category_link
Royal Palmia Saset Kemasan 200gr,8.850,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/Royal-Palmia-Saset-Kemasan-200gr-i.514920679.10633669803?sp_atk=47ddbcde-ed34-44d7-896b-1206d20818de&xptdk=47ddbcde-ed34-44d7-896b-1206d20818de,https://shopee.co.id/Susu-Olahan-cat.11043451.11043517
Minyak Goreng Kelapa Barco 5liter,125.000,"2,4RB Terjual",KOTA JAKARTA TIMUR,https://shopee.co.id/Minyak-Goreng-Kelapa-Barco-5liter-i.398722078.18456051777?sp_atk=160a7a5e-b1e5-4fd3-a900-9ed64cf94f03&xptdk=160a7a5e-b1e5-4fd3-a900-9ed64cf94f03,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467
Crystal of the Sea | Bundle 3 Food Powder (20GR) | Bubuk Ikan Teri Nasi | Bubuk Udang Rebon | Bubuk Teri Jengki - Tabur / Penyedap Kaldu MPASI NON MSG PAKET HEMAT,116.000,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/Crystal-of-the-Sea-Bundle-3-Food-Powder-(20GR)-Bubuk-Ikan-Teri-Nasi-Bubuk-Udang-Rebon-Bubuk-Teri-Jengki-Tabur-Penyedap-Kaldu-MPASI-NON-MSG-PAKET-HEMAT-i.140444239.4939458566?sp_atk=1e7f56ae-22b4-47ac-828c-70ad8762c290&xptdk=1e7f56ae-22b4-47ac-828c-70ad8762c290,https://shopee.co.id/Makanan-Instan-cat.11043451.11043564
Pusan Serealfit Minuman Serbuk Siap Saji isi 20pcs Sarapan praktis Coklat Vanila,12.425,"3,5RB Terjual",KOTA MALANG,https://shopee.co.id/Pusan-Serealfit-Minuman-Serbuk-Siap-Saji-isi-20pcs-Sarapan-praktis-Coklat-Vanila-i.930619088.23676779334?sp_atk=960bab27-3683-41eb-bbd8-44073135d344&xptdk=960bab27-3683-41eb-bbd8-44073135d344,https://shopee.co.id/Menu-Sarapan-cat.11043451.11043496
Teh CELUP Jati Cina BERKAH HERBAL TEH PELANGSING,4.450,10RB+ Terjual,KOTA JAKARTA TIMUR,https://shopee.co.id/Teh-CELUP-Jati-Cina-BERKAH-HERBAL-TEH-PELANGSING-i.16079680.3467949528?sp_atk=ea1cab85-28a6-489f-91d4-3bc79685fa6e&xptdk=ea1cab85-28a6-489f-91d4-3bc79685fa6e,https://shopee.co.id/Minuman-cat.11043451.11043502
Daun Kumis Kucing Kering Atasi Batu Ginjal Hipertensi Asam Urat,3.500,5RB Terjual,KAB. SIDOARJO,https://shopee.co.id/Daun-Kumis-Kucing-Kering-Atasi-Batu-Ginjal-Hipertensi-Asam-Urat-i.222991707.18162734697?sp_atk=4e6c1c16-b5d3-47f9-827f-3b8db8762254&xptdk=4e6c1c16-b5d3-47f9-827f-3b8db8762254,https://shopee.co.id/Minuman-cat.11043451.11043502
MENTHOL KRISTAL (1/2 ONS ),25.000,789 Terjual,KAB. SUKOHARJO,https://shopee.co.id/MENTHOL-KRISTAL-(1-2-ONS-)-i.46972167.6652654571?sp_atk=d8976fdc-9dea-42ab-9bf5-f0d098b695b8&xptdk=d8976fdc-9dea-42ab-9bf5-f0d098b695b8,https://shopee.co.id/Makanan-Minuman-Lainnya-cat.11043451.11043556
PROMO AIR KELAPA HERBAL KHAS BALI MINUMAN LOKAL BALI OLEH OLEH BALI,23.900,615 Terjual,KOTA DENPASAR,https://shopee.co.id/PROMO-AIR-KELAPA-HERBAL-KHAS-BALI-MINUMAN-LOKAL-BALI-OLEH-OLEH-BALI-i.399325927.19637004104?sp_atk=ffe0bfc4-f28c-417b-890a-929374d5ab04&xptdk=ffe0bfc4-f28c-417b-890a-929374d5ab04,https://shopee.co.id/Makanan-Minuman-Lainnya-cat.11043451.11043556
CEMILAN BOX BASRENG KERUPUK SEBLAK MAKARONI SPIRAL GELUNG MIE KERING @Nyemil.saji,32.252,10RB+ Terjual,KAB. BANDUNG,https://shopee.co.id/CEMILAN-BOX-BASRENG-KERUPUK-SEBLAK-MAKARONI-SPIRAL-GELUNG-MIE-KERING-Nyemil.saji-i.70550410.3897565977?sp_atk=02a6fda7-340d-442b-abb1-db7ccee0ef36&xptdk=02a6fda7-340d-442b-abb1-db7ccee0ef36,https://shopee.co.id/Makanan-Minuman-cat.11043451
Paket hemat 12pcs baso aci khas bandung/baso aci instan/lebih murah,39.500,661 Terjual,KAB. BANDUNG,https://shopee.co.id/Paket-hemat-12pcs-baso-aci-khas-bandung-baso-aci-instan-lebih-murah-i.1070096408.22783732166?sp_atk=6bbcbe65-dc67-4c5e-9d14-f023483dbb53&xptdk=6bbcbe65-dc67-4c5e-9d14-f023483dbb53,https://shopee.co.id/Makanan-Instan-cat.11043451.11043564
Garam / Garem Masak Beryodium,1.000,10RB+ Terjual,KOTA JAKARTA TIMUR,https://shopee.co.id/Garam-Garem-Masak-Beryodium-i.41577423.5666926822?sp_atk=4eff32bf-894b-4d27-a114-c87e44d427d4&xptdk=4eff32bf-894b-4d27-a114-c87e44d427d4,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467
Ternak Syams - Premium Susu Kambing Etawa Kolostrum Colostrum Bubuk Ternak Syams 1000 gram 1 Kg Murni Organik Pure Natural Original tanpa campuran gula Alami Asli mentah kiloan murah termurah COD bayar ditempat etawaku platinum susu balita SR12,175.000,10RB+ Terjual,KOTA DEPOK,https://shopee.co.id/Ternak-Syams-Premium-Susu-Kambing-Etawa-Kolostrum-Colostrum-Bubuk-Ternak-Syams-1000-gram-1-Kg-Murni-Organik-Pure-Natural-Original-tanpa-campuran-gula-Alami-Asli-mentah-kiloan-murah-termurah-COD-bayar-ditempat-etawaku-platinum-susu-balita-SR12-i.418171201.12815365515?sp_atk=39725bce-3edd-4b2a-851f-07d1473b06b3&xptdk=39725bce-3edd-4b2a-851f-07d1473b06b3,https://shopee.co.id/Susu-Olahan-cat.11043451.11043517
"PRONAS Tuna Sambal Goreng 185gr, Tuna Kaleng Pedas Halal",17.900,202 Terjual,KOTA DEPOK,https://shopee.co.id/PRONAS-Tuna-Sambal-Goreng-185gr-Tuna-Kaleng-Pedas-Halal-i.460486783.18880352390?sp_atk=20bbe7bc-38b8-4a70-8948-4f5018cc30de&xptdk=20bbe7bc-38b8-4a70-8948-4f5018cc30de,https://shopee.co.id/Makanan-Kaleng-cat.11043451.11043557
Kripik kaca pedas daun jeruk terlezat 1kg,38.500,"7,6RB Terjual",KAB. BANDUNG,https://shopee.co.id/Kripik-kaca-pedas-daun-jeruk-terlezat-1kg-i.511855718.19260745877?sp_atk=b4fc5941-f220-4570-96d8-662779b86c23&xptdk=b4fc5941-f220-4570-96d8-662779b86c23,https://shopee.co.id/Makanan-Ringan-cat.11043451.11043453
Nastar Wijsman Homemade 500gr,68.000,"9,8RB Terjual",KOTA TANGERANG,https://shopee.co.id/Nastar-Wijsman-Homemade-500gr-i.76427279.7919723992?sp_atk=b6fd2200-137f-4a10-983b-00b2d48d4651&xptdk=b6fd2200-137f-4a10-983b-00b2d48d4651,https://shopee.co.id/Roti-Kue-cat.11043451.11043544
BUBUK ESKRIM CAMELO - HARGA 1 RENTENG ISI 10 SACHET,3.800,10RB+ Terjual,KOTA MEDAN,https://shopee.co.id/BUBUK-ESKRIM-CAMELO-HARGA-1-RENTENG-ISI-10-SACHET-i.335069443.21413038962?sp_atk=d50434be-c94e-4d35-9b21-ef8a38bdbac2&xptdk=d50434be-c94e-4d35-9b21-ef8a38bdbac2,https://shopee.co.id/Makanan-Minuman-cat.11043451
makaroni pedas daun jeruk makaroni bantat isi 500gram,18.500,10RB+ Terjual,KAB. BANDUNG,https://shopee.co.id/makaroni-pedas-daun-jeruk-makaroni-bantat-isi-500gram-i.537531739.13012984557?sp_atk=2d10cfd3-ac7b-4204-b829-eca8420b05db&xptdk=2d10cfd3-ac7b-4204-b829-eca8420b05db,https://shopee.co.id/Makanan-Ringan-cat.11043451.11043453
sambel ayam suwir,25.000,"3,2RB Terjual",KOTA MAKASSAR,https://shopee.co.id/sambel-ayam-suwir-i.285723798.23356731819?sp_atk=9ab3b610-8308-44f2-b557-fda4cc3c1999&xptdk=9ab3b610-8308-44f2-b557-fda4cc3c1999,https://shopee.co.id/Makanan-Instan-cat.11043451.11043564
Kraft Keju All in 1 Box 150g Untuk Kue dan Burger,17.900,10RB+ Terjual,KOTA SEMARANG,https://shopee.co.id/Kraft-Keju-All-in-1-Box-150g-Untuk-Kue-dan-Burger-i.20090785.9294199504?sp_atk=05dbc38a-7c49-42c4-9fdb-12837f0d60e5&xptdk=05dbc38a-7c49-42c4-9fdb-12837f0d60e5,https://shopee.co.id/Susu-Olahan-cat.11043451.11043517
KANZLER CRISPY CHICKEN NUGGET 450GR/NUGGET AYAM RENYAH/NAGET AYAM HARGA PROMO,41.500,10RB+ Terjual,KOTA BANDUNG,https://shopee.co.id/KANZLER-CRISPY-CHICKEN-NUGGET-450GR-NUGGET-AYAM-RENYAH-NAGET-AYAM-HARGA-PROMO-i.74022315.4433777575?sp_atk=2fce1172-c8f1-45db-9849-20d7101bcf21&xptdk=2fce1172-c8f1-45db-9849-20d7101bcf21,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
"Silver Queen Cashew REG 58gr, 2pcs coklat Silverqueen mete, Edisi Valentine mede, 3x30gr Bear Chunky, SilverQ Chunky Bar 95gr.",19.900,10RB+ Terjual,KOTA JAKARTA TIMUR,https://shopee.co.id/Silver-Queen-Cashew-REG-58gr-2pcs-coklat-Silverqueen-mete-Edisi-Valentine-mede-3x30gr-Bear-Chunky-SilverQ-Chunky-Bar-95gr.-i.152540986.18570644925?sp_atk=e4792e45-78fe-4cfe-ac3c-70c6404acd66&xptdk=e4792e45-78fe-4cfe-ac3c-70c6404acd66,https://shopee.co.id/Makanan-Ringan-cat.11043451.11043453
PRONAS Sarden Chili 155 g Bundling 2 pcs,26.000,"4,4RB Terjual",KOTA BEKASI,https://shopee.co.id/PRONAS-Sarden-Chili-155-g-Bundling-2-pcs-i.262869574.6258519226?sp_atk=5c4895aa-480e-4f19-bf2b-5077686ee328&xptdk=5c4895aa-480e-4f19-bf2b-5077686ee328,https://shopee.co.id/Makanan-Kaleng-cat.11043451.11043557
(4 Box) Susu Gamamilk Ekstrak Gamat dan Daun Kelor Cocok Untuk Dewasa dan Anak,288.000,"3,1RB Terjual",KOTA JAKARTA TIMUR,https://shopee.co.id/(4-Box)-Susu-Gamamilk-Ekstrak-Gamat-dan-Daun-Kelor-Cocok-Untuk-Dewasa-dan-Anak-i.887382503.21971781817?sp_atk=a9088275-efc2-4a75-9818-ec8b3a9674e7&xptdk=a9088275-efc2-4a75-9818-ec8b3a9674e7,https://shopee.co.id/Susu-Olahan-cat.11043451.11043517
Kopi Kapal Api Spesial Mix 120pcs,159.500,558 Terjual,KAB. BEKASI,https://shopee.co.id/Kopi-Kapal-Api-Spesial-Mix-120pcs-i.1031220052.22986274405?sp_atk=10a146e1-6c64-4c6b-843b-c7a9df3a94aa&xptdk=10a146e1-6c64-4c6b-843b-c7a9df3a94aa,https://shopee.co.id/Minuman-cat.11043451.11043502
Cimory Yogurt Drink Botol PACK- Netto 5 btl x 70 ml,7.950,10RB+ Terjual,KOTA BANDUNG,https://shopee.co.id/Cimory-Yogurt-Drink-Botol-PACK-Netto-5-btl-x-70-ml-i.1521932.21461243350?sp_atk=d67e6662-a6c1-47d8-87e5-0ffecc0c58ee&xptdk=d67e6662-a6c1-47d8-87e5-0ffecc0c58ee,https://shopee.co.id/Susu-Olahan-cat.11043451.11043517
KIRIM INSTAN Lauk Ungkep Siap Goreng,39.870,10RB+ Terjual,KOTA JAKARTA SELATAN,https://shopee.co.id/KIRIM-INSTAN-Lauk-Ungkep-Siap-Goreng-i.29231514.15939354237?sp_atk=277b8e3a-21ef-49e9-8b92-ad98a77d166b&xptdk=277b8e3a-21ef-49e9-8b92-ad98a77d166b,https://shopee.co.id/Makanan-Instan-cat.11043451.11043564
glaze aneka rasa merek DUNIA 250g,10.900,"1,8RB Terjual",KOTA BANDAR LAMPUNG,https://shopee.co.id/glaze-aneka-rasa-merek-DUNIA-250g-i.55226509.19482472134?sp_atk=4c08be36-7574-4a41-a9df-f9e9fbd25487&xptdk=4c08be36-7574-4a41-a9df-f9e9fbd25487,https://shopee.co.id/Menu-Sarapan-cat.11043451.11043496
Keju Mozzarella Perfetto 250gram,30.000,"7,7RB Terjual",KOTA BANDUNG,https://shopee.co.id/Keju-Mozzarella-Perfetto-250gram-i.730659060.14067316332?sp_atk=6b59ea01-21a6-4c02-b5c1-16ec4c673ad0&xptdk=6b59ea01-21a6-4c02-b5c1-16ec4c673ad0,https://shopee.co.id/Susu-Olahan-cat.11043451.11043517
Sunbay Susu Evaporasi 380gr / Sunbay Evaporated Milk 380gr,11.999,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/Sunbay-Susu-Evaporasi-380gr-Sunbay-Evaporated-Milk-380gr-i.223306262.23768829128?sp_atk=f4c01557-db44-4f97-bf3a-81d8fcea8b07&xptdk=f4c01557-db44-4f97-bf3a-81d8fcea8b07,https://shopee.co.id/Susu-Olahan-cat.11043451.11043517
[BISA COD] Minyak Goreng Bening Sunco 500ML bisa COD EXP LAMA Bahan Sawit pilihan,12.275,993 Terjual,KAB. BOGOR,https://shopee.co.id/-BISA-COD-Minyak-Goreng-Bening-Sunco-500ML-bisa-COD-EXP-LAMA-Bahan-Sawit-pilihan-i.998029894.21595925445?sp_atk=552d172c-830d-4973-8afe-34b49f49c960&xptdk=552d172c-830d-4973-8afe-34b49f49c960,https://shopee.co.id/Makanan-Minuman-cat.11043451
kanzler nuget stik crispy 450 gr,37.500,"5,2RB Terjual",KOTA JAKARTA SELATAN,https://shopee.co.id/kanzler-nuget-stik-crispy-450-gr-i.22500079.23358649870?sp_atk=50cb8de0-9979-4ef9-ab15-2d72ed277205&xptdk=50cb8de0-9979-4ef9-ab15-2d72ed277205,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
( 1kg )CABE/CENGEK KERING  TEJA KUALITAS SUPER PEDAS ( 1 kilo ),76.900,"4,6RB Terjual",KAB. CIAMIS,https://shopee.co.id/(-1kg-)CABE-CENGEK-KERING-TEJA-KUALITAS-SUPER-PEDAS-(-1-kilo-)-i.391409812.15119927152?sp_atk=8ecd08fc-e4e2-46ff-92df-0087e6f55f6f&xptdk=8ecd08fc-e4e2-46ff-92df-0087e6f55f6f,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
☘️ CHAROZA ☘️ MADU TJ Sachet Jeruk / Strawberry / Original (1 BOX ISI 12 SCH),7.915,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/☘️-CHAROZA-☘️-MADU-TJ-Sachet-Jeruk-Strawberry-Original-(1-BOX-ISI-12-SCH)-i.1644944.11755830804?sp_atk=700caef4-fa30-49d6-9a83-8831d59c3b51&xptdk=700caef4-fa30-49d6-9a83-8831d59c3b51,https://shopee.co.id/Menu-Sarapan-cat.11043451.11043496
PEMPEK EMAK INDAH - PEMPEK MPENAK PALEMBANG ASLI IKAN TENGGIRI - Paket 1 Pax KAPAL SELAM DAN CAMPUR,54.999,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/PEMPEK-EMAK-INDAH-PEMPEK-MPENAK-PALEMBANG-ASLI-IKAN-TENGGIRI-Paket-1-Pax-KAPAL-SELAM-DAN-CAMPUR-i.46400531.4129717384?sp_atk=6b3aea36-6435-4b63-ab54-52c167b02293&xptdk=6b3aea36-6435-4b63-ab54-52c167b02293,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
Isi 10gram Tepung Agar Jelly Powder NUTRIJELL Nutrijel Aneka Rasa Jeruk Coklat Blueberry Leci,2.500,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/Isi-10gram-Tepung-Agar-Jelly-Powder-NUTRIJELL-Nutrijel-Aneka-Rasa-Jeruk-Coklat-Blueberry-Leci-i.20133871.4694177012?sp_atk=726c3b26-d118-4411-a85f-a4524cd4fdf7&xptdk=726c3b26-d118-4411-a85f-a4524cd4fdf7,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467
500gr BASRENG | BAKSO GORENG,20.000,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/500gr-BASRENG-BAKSO-GORENG-i.5751013.8497701785?sp_atk=3d9c138f-51d8-4998-8235-aed320fc0005&xptdk=3d9c138f-51d8-4998-8235-aed320fc0005,https://shopee.co.id/Makanan-Ringan-cat.11043451.11043453
Kremes Hati Ayam Premium,47.500,"9,9RB Terjual",KOTA BANDUNG,https://shopee.co.id/Kremes-Hati-Ayam-Premium-i.570229342.10798781936?sp_atk=a94b7677-3661-43b0-8f53-0f7f11aebe57&xptdk=a94b7677-3661-43b0-8f53-0f7f11aebe57,https://shopee.co.id/Makanan-Minuman-cat.11043451
"Sun Bell Tuna Chunk in Vegetable Oil 185gr, Ikan Tuna Kaleng",24.500,263 Terjual,KOTA DEPOK,https://shopee.co.id/Sun-Bell-Tuna-Chunk-in-Vegetable-Oil-185gr-Ikan-Tuna-Kaleng-i.460486783.12398858508?sp_atk=9be13172-d4ca-45b8-8137-da40a6a2cb2b&xptdk=9be13172-d4ca-45b8-8137-da40a6a2cb2b,https://shopee.co.id/Makanan-Kaleng-cat.11043451.11043557
Pronas Kornet Daging Sapi Classic Sachet 50gr - Corned Beef 50 gr,6.900,650 Terjual,KOTA MALANG,https://shopee.co.id/Pronas-Kornet-Daging-Sapi-Classic-Sachet-50gr-Corned-Beef-50-gr-i.96968021.20427764491?sp_atk=269caa96-26d7-4376-9b08-71c99f041a98&xptdk=269caa96-26d7-4376-9b08-71c99f041a98,https://shopee.co.id/Makanan-Kaleng-cat.11043451.11043557
Paket pempek dos belah (isi 5pcs),15.000,456 Terjual,KOTA JAKARTA PUSAT,https://shopee.co.id/Paket-pempek-dos-belah-(isi-5pcs)-i.3158330.1643744677?sp_atk=eb5a5b63-f60a-4676-897d-0ea242fe55b8&xptdk=eb5a5b63-f60a-4676-897d-0ea242fe55b8,https://shopee.co.id/Makanan-Minuman-Lainnya-cat.11043451.11043556
Sambal Daging Bebek/Ayam/Sapi/Sambel Mr.Crispy,29.900,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/Sambal-Daging-Bebek-Ayam-Sapi-Sambel-Mr.Crispy-i.239139865.8861274735?sp_atk=ae4938b3-43e7-4067-93b0-42c39e74b172&xptdk=ae4938b3-43e7-4067-93b0-42c39e74b172,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467
DEHO tuna kaleng,19.500,"3,8RB Terjual",KOTA BANDUNG,https://shopee.co.id/DEHO-tuna-kaleng-i.220469856.12574117727?sp_atk=48b0fff3-dff0-4080-a9c3-23a8562dcd09&xptdk=48b0fff3-dff0-4080-a9c3-23a8562dcd09,https://shopee.co.id/Makanan-Kaleng-cat.11043451.11043557
tahu pasung isi 150pcs,32.000,10RB+ Terjual,KAB. GARUT,https://shopee.co.id/tahu-pasung-isi-150pcs-i.318023097.5682938725?sp_atk=bca3091a-11f1-4329-9f34-ec823594f438&xptdk=bca3091a-11f1-4329-9f34-ec823594f438,https://shopee.co.id/Susu-Olahan-cat.11043451.11043517
Tempe / Tahu Cina / Tahu Kuning / Tahu kulit / Tofu,4.000,10RB+ Terjual,KOTA DEPOK,https://shopee.co.id/Tempe-Tahu-Cina-Tahu-Kuning-Tahu-kulit-Tofu-i.54395976.4726985646?sp_atk=37fe8500-1f20-4d16-a204-2629a212650b&xptdk=37fe8500-1f20-4d16-a204-2629a212650b,https://shopee.co.id/Susu-Olahan-cat.11043451.11043517
Pia Tabaria Mini Oleh Oleh Khas Makassar (1 Box isi 8) / Kue Pia Coklat Meleleh / Kue Pia Crispy / Kue Pia Kering / Bakpia Kering / BISA COD & READYSTOCK,12.600,10RB+ Terjual,KOTA MAKASSAR,https://shopee.co.id/Pia-Tabaria-Mini-Oleh-Oleh-Khas-Makassar-(1-Box-isi-8)-Kue-Pia-Coklat-Meleleh-Kue-Pia-Crispy-Kue-Pia-Kering-Bakpia-Kering-BISA-COD-READYSTOCK-i.22194833.15210415853?sp_atk=6f6ab497-e2c1-4c63-8b27-224eb2743a7e&xptdk=6f6ab497-e2c1-4c63-8b27-224eb2743a7e,https://shopee.co.id/Roti-Kue-cat.11043451.11043544
Energen Susu&Sereal/10,18.130,10RB+ Terjual,KAB. JOMBANG,https://shopee.co.id/Energen-Susu-Sereal-10-i.21224681.1769479981?sp_atk=a8889cec-09d1-42ff-b5dd-56d8aa8b9fa0&xptdk=a8889cec-09d1-42ff-b5dd-56d8aa8b9fa0,https://shopee.co.id/Susu-Olahan-cat.11043451.11043517
Pati Garut / Tepung Irut Meredakan Asam Lambung 250 gram Arrowroot / Garut / Irut / Kerut / Pati Asam Lambung / Pati Maag / Obat Tradisional Asam Lambung,12.500,"8,9RB Terjual",KAB. BANJARNEGARA,https://shopee.co.id/Pati-Garut-Tepung-Irut-Meredakan-Asam-Lambung-250-gram-Arrowroot-Garut-Irut-Kerut-Pati-Asam-Lambung-Pati-Maag-Obat-Tradisional-Asam-Lambung-i.28297686.6817073315?sp_atk=8f07d2fb-3c16-400b-a4ad-f1370471c801&xptdk=8f07d2fb-3c16-400b-a4ad-f1370471c801,https://shopee.co.id/Makanan-Minuman-Lainnya-cat.11043451.11043556
DEHO TUNA KALENG EXP 2026,19.498,"3,8RB Terjual",KAB. BEKASI,https://shopee.co.id/DEHO-TUNA-KALENG-EXP-2026-i.235757853.8377094711?sp_atk=3c5baae5-beea-4824-a451-b7c6f3f3105d&xptdk=3c5baae5-beea-4824-a451-b7c6f3f3105d,https://shopee.co.id/Makanan-Kaleng-cat.11043451.11043557
Garam Himalaya Premium Organic Original 100% Natural | Himsalt Organik Himalayan Pink Salt Pure Murni Sea Salt Rock Salt,39.000,10RB+ Terjual,KOTA BANDUNG,https://shopee.co.id/Garam-Himalaya-Premium-Organic-Original-100-Natural-Himsalt-Organik-Himalayan-Pink-Salt-Pure-Murni-Sea-Salt-Rock-Salt-i.8161240.9481911349?sp_atk=f7d9216e-50d5-4879-b4bb-1a3f74e2d44b&xptdk=f7d9216e-50d5-4879-b4bb-1a3f74e2d44b,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467
BUMBU TAMBAHAN KENTANG GORENG BATANGAN | KENTANG JADUL,2.000,"1,2RB Terjual",KAB. HULU SUNGAI SELATAN,https://shopee.co.id/BUMBU-TAMBAHAN-KENTANG-GORENG-BATANGAN-KENTANG-JADUL-i.382714102.5995820006?sp_atk=cbd9c1bb-c463-40a2-8cf9-b4cec4cc32f3&xptdk=cbd9c1bb-c463-40a2-8cf9-b4cec4cc32f3,https://shopee.co.id/Makanan-Minuman-Lainnya-cat.11043451.11043556
Kulit lumpia 1 ikat,2.500,"1,3RB Terjual",KAB. BEKASI,https://shopee.co.id/Kulit-lumpia-1-ikat-i.66808931.4433756755?sp_atk=824c6662-b2b9-4722-b6fd-2479b0285340&xptdk=824c6662-b2b9-4722-b6fd-2479b0285340,https://shopee.co.id/Makanan-Minuman-Lainnya-cat.11043451.11043556
Halawa Pack (24 sachet) Kaldu Penyedap Alami non msg sintetis/ Kaldu Penyedap plus Probiotik,21.500,"4,6RB Terjual",KOTA TANGERANG,https://shopee.co.id/Halawa-Pack-(24-sachet)-Kaldu-Penyedap-Alami-non-msg-sintetis-Kaldu-Penyedap-plus-Probiotik-i.20857075.22016401173?sp_atk=05bb86b8-ba1b-483d-87e5-08b3228696bd&xptdk=05bb86b8-ba1b-483d-87e5-08b3228696bd,https://shopee.co.id/Makanan-Instan-cat.11043451.11043564
PROMO TERMURAH Madu Gholiban KALIMANTAN 1kg Original,36.000,897 Terjual,KOTA SURABAYA,https://shopee.co.id/PROMO-TERMURAH-Madu-Gholiban-KALIMANTAN-1kg-Original-i.5361943.20884827510?sp_atk=87a34304-a035-4d7c-8666-8496979bd6de&xptdk=87a34304-a035-4d7c-8666-8496979bd6de,https://shopee.co.id/Menu-Sarapan-cat.11043451.11043496
BASRENG 100gr / BAKSO GORENG / BASO GORENG NGABRET,4.450,10RB+ Terjual,KAB. BANDUNG,https://shopee.co.id/BASRENG-100gr-BAKSO-GORENG-BASO-GORENG-NGABRET-i.150987228.3410633152?sp_atk=cb59d587-9f6a-4723-afa5-4d508929ffa3&xptdk=cb59d587-9f6a-4723-afa5-4d508929ffa3,https://shopee.co.id/Makanan-Minuman-cat.11043451
Susu UHT Ultra Mimi Kids 125mL ( Karton ),115.822,"8,7RB Terjual",KOTA DEPOK,https://shopee.co.id/Susu-UHT-Ultra-Mimi-Kids-125mL-(-Karton-)-i.30293320.947435457?sp_atk=8307c5a1-e523-403a-bcf1-caa088df3bbc&xptdk=8307c5a1-e523-403a-bcf1-caa088df3bbc,https://shopee.co.id/Susu-Olahan-cat.11043451.11043517
BLACK GARLIC KATING 250 GRAM BAWANG HITAM FERMENTASI,45.000,54 Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/BLACK-GARLIC-KATING-250-GRAM-BAWANG-HITAM-FERMENTASI-i.15320418.25152301184?sp_atk=ee6633aa-3702-4059-83a1-9ff21b9904e1&xptdk=ee6633aa-3702-4059-83a1-9ff21b9904e1,https://shopee.co.id/Makanan-Minuman-Lainnya-cat.11043451.11043556
MARINASI LOWFAT slice beef daging sapi marinasi HALAL,49.900,"3,9RB Terjual",KOTA BEKASI,https://shopee.co.id/MARINASI-LOWFAT-slice-beef-daging-sapi-marinasi-HALAL-i.168272814.11899558896?sp_atk=1efc302e-917f-4e66-9a68-901cfcf2bde5&xptdk=1efc302e-917f-4e66-9a68-901cfcf2bde5,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
Cuka Sushi Vinegar - Sushi Zu Halal 200gr,16.500,10RB+ Terjual,KOTA TANGERANG SELATAN,https://shopee.co.id/Cuka-Sushi-Vinegar-Sushi-Zu-Halal-200gr-i.236469666.5239402399?sp_atk=5ff92aa9-199e-484c-ad6b-c06771ba2601&xptdk=5ff92aa9-199e-484c-ad6b-c06771ba2601,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467
Makaroni bantet pedas -+50gr krupuk seblak krupuk udang kerupuk bantet khas mojokerto makaroni bantet tasikmalaya cap koki kriwil,2.458,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/Makaroni-bantet-pedas-50gr-krupuk-seblak-krupuk-udang-kerupuk-bantet-khas-mojokerto-makaroni-bantet-tasikmalaya-cap-koki-kriwil-i.1748712.5877149234?sp_atk=7d9603a7-4fe8-413b-8295-712f62e0ecb1&xptdk=7d9603a7-4fe8-413b-8295-712f62e0ecb1,https://shopee.co.id/Makanan-Ringan-cat.11043451.11043453
CEMILAN | KERIPIK KITA |  KRIPIK | PEDAS | ASIN | JAJANAN | MAKANAN RINGAN | SNACK | DAUN JERUK KITA KEMASAN KECIL ALL VARIANT,5.490,10RB+ Terjual,KAB. BANJAR,https://shopee.co.id/CEMILAN-KERIPIK-KITA-KRIPIK-PEDAS-ASIN-JAJANAN-MAKANAN-RINGAN-SNACK-DAUN-JERUK-KITA-KEMASAN-KECIL-ALL-VARIANT-i.5250172.4457957228?sp_atk=9272aeff-b3d4-436f-a241-8ba0d3b21d81&xptdk=9272aeff-b3d4-436f-a241-8ba0d3b21d81,https://shopee.co.id/Makanan-Ringan-cat.11043451.11043453
